Fish Species,Season,Water Temp,Water Clarity,Weather,Time of Day,Waterbody Type,Best Baits (Retrieve Styles),Recommended Bait Colors,Where to Fish,Target Depth
Largemouth Bass,Fall,Warm (75-65F),Clear,Cloudy,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Grass lines & Shaded pockets,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,Windy,Morning,Lake,Spinnerbait (medium retrieve) & Fluke (pause-twitch),White/chartreuse & White pearl,Wind-blown points & Vegetation seams,2-4 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,Windy,Afternoon,Lake,Crankbait (medium diving) & Texas-rigged Worm (drag),Sexy shad & Green pumpkin,Offshore humps & Transition edges,8-12 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,Windy,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & White,Windy coves & Backwater edges,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,Rainy,Morning,Lake,Fluke (pause-twitch) & Popper (pause-pause),White pearl & Bubblegum,Creek inlets & Shad schools,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,Rainy,Afternoon,Lake,Drop Shot Worm (hover) & Carolina-rigged Worm (drag),Green pumpkin & Watermelon red,Brush piles & Ledge edges,10-14 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,Rainy,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Flooded grass & Muddy cover,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,After Rain,Morning,Lake,Topwater Walking Bait (walk-the-dog) & Fluke (pause-twitch),White & Ghost shad,Flooded flats & Shad seams,1-4 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,After Rain,Afternoon,Lake,Texas-rigged Worm (lift-drop) & Crankbait (medium diving),Green pumpkin & Sexy shad,Tapered points & Creek channels,6-10 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,After Rain,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & White,Shady edges & Rock seams,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Sunny,Morning,Lake,Spinnerbait (medium retrieve) & Fluke (pause-twitch),Chartreuse/white & White pearl,Creek arms & Grass points,2-4 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Sunny,Afternoon,Lake,Crankbait (medium diving) & Texas-rigged Craw (drag),Fire craw & Junebug,Flooded brush & Ledge breaks,6-10 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Sunny,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Shallow grass flats & Stump fields,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Cloudy,Morning,Lake,Topwater Popper (pause-pause) & Fluke (pause-twitch),White & Bubblegum,Creek channels & Grass seams,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Cloudy,Afternoon,Lake,Chatterbait (medium retrieve) & Texas-rigged Craw (drag),Fire craw & Junebug,Brush piles & Vegetation edges,4-8 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Cloudy,Evening,Lake,Buzzbait (slow retrieve) & Fluke (jerk-twitch),Black & White,Shady grass lines & Transition banks,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Windy,Morning,Lake,Spinnerbait (slow roll) & Fluke (pause-twitch),Chartreuse/white & White pearl,Wind-blown banks & Grass seams,2-4 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Windy,Afternoon,Lake,Crankbait (medium diving) & Carolina-rigged Lizard (slow drag),Sexy shad & Watermelon seed,Flooded wood & Channel edges,8-12 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Windy,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Flooded mats & Grass lines,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Rainy,Morning,Lake,Drop Shot Worm (hover) & Fluke (pause-twitch),Green pumpkin & White pearl,Grass pockets & Dock pilings,2-4 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Rainy,Afternoon,Lake,Flutter Spoon (vertical) & Texas-rigged Worm (drag),Chrome & Junebug,Deep brush piles & Humps,12-16 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Rainy,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Flooded edges & Creek bends,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,After Rain,Morning,Lake,Fluke (pause-twitch) & Spinnerbait (slow roll),White & Chartreuse/white,Flooded brush & Grass transitions,2-4 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,After Rain,Afternoon,Lake,Crankbait (medium diving) & Texas-rigged Craw (lift-drop),Fire craw & Junebug,Creek channels & Tapered points,6-10 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,After Rain,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Shady seams & Grass mats,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,Sunny,Morning,River,Topwater Walking Bait (walk-the-dog) & Fluke (pause-twitch),White & Ghost shad,Eddies & Grass seams,1-4 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,Sunny,Afternoon,River,Crankbait (medium diving) & Texas-rigged Craw (lift-drop),Sexy shad & Green pumpkin,Channel bends & Timber edges,5-8 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,Sunny,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & White,Shaded eddies & Vegetation mats,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,Cloudy,Morning,River,Popper (pause-pause) & Fluke (pause-twitch),White & Pearl,Flooded brush & Creek mouths,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,Cloudy,Afternoon,River,Lipless Crankbait (yo-yo) & Swim Jig (slow retrieve),Chrome & Green pumpkin,Rock seams & Backwater cover,4-8 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,Cloudy,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Brushy seams & Grass edges,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,Windy,Morning,River,Spinnerbait (medium retrieve) & Fluke (pause-twitch),White/chartreuse & White pearl,Wind-blown points & Grass transitions,2-4 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,Windy,Afternoon,River,Crankbait (medium diving) & Texas-rigged Worm (drag),Sexy shad & Green pumpkin,Creek mouths & Wood cover,6-10 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,Windy,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & White,Flooded seams & Muddy banks,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,Rainy,Morning,River,Fluke (pause-twitch) & Popper (pause-pause),White pearl & Bubblegum,Flooded cover & Vegetation lines,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,Rainy,Afternoon,River,Drop Shot Worm (hover) & Carolina-rigged Worm (drag),Green pumpkin & Watermelon red,Bridge pilings & Ledges,10-14 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,Rainy,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Brush seams & Grass mats,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,After Rain,Morning,River,Topwater Walking Bait (walk-the-dog) & Fluke (pause-twitch),White & Ghost shad,Shady seams & Grass banks,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,After Rain,Afternoon,River,Texas-rigged Worm (lift-drop) & Crankbait (medium diving),Green pumpkin & Sexy shad,Creek mouths & Channel breaks,6-10 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,After Rain,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & White,Shady pockets & Vegetation seams,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Sunny,Morning,River,Spinnerbait (medium retrieve) & Fluke (pause-twitch),Chartreuse/white & White pearl,Shallow brush lines & Creek arms,2-4 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Sunny,Afternoon,River,Crankbait (medium diving) & Texas-rigged Craw (drag),Fire craw & Junebug,Flooded timber & Rock seams,6-10 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Sunny,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Shallow seams & Grass pockets,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Cloudy,Morning,River,Topwater Popper (pause-pause) & Fluke (pause-twitch),White & Bubblegum,Shad pockets & Timber edges,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Cloudy,Afternoon,River,Chatterbait (medium retrieve) & Texas-rigged Craw (drag),Fire craw & Junebug,Brushy transitions & Vegetation edges,4-8 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Cloudy,Evening,River,Buzzbait (slow retrieve) & Fluke (jerk-twitch),Black & White,Slackwater seams & Fry zones,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Windy,Morning,River,Spinnerbait (slow roll) & Fluke (pause-twitch),Chartreuse/white & White pearl,Windy points & Vegetation corners,2-4 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Windy,Afternoon,River,Crankbait (medium diving) & Carolina-rigged Lizard (slow drag),Sexy shad & Watermelon seed,Current edges & Flooded cover,8-12 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Windy,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Wind-blown grass flats & Brushy edges,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Rainy,Morning,River,Drop Shot Worm (hover) & Fluke (pause-twitch),Green pumpkin & White pearl,Grass mats & Creek bends,2-4 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Rainy,Afternoon,River,Flutter Spoon (vertical) & Texas-rigged Worm (drag),Chrome & Junebug,Deep wood & Channel drops,12-16 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Rainy,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Shady seams & Shallow pockets,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,After Rain,Morning,River,Fluke (pause-twitch) & Spinnerbait (slow roll),White & Chartreuse/white,Flooded seams & Shallow transitions,2-4 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,After Rain,Afternoon,River,Crankbait (medium diving) & Texas-rigged Craw (lift-drop),Fire craw & Junebug,Channel cuts & Brush lines,6-10 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,After Rain,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Backwater seams & Vegetation mats,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,Sunny,Morning,Pond,Topwater Walking Bait (walk-the-dog) & Fluke (pause-twitch),White & Ghost shad,Grass lines & Shallow flats,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,Sunny,Afternoon,Pond,Crankbait (medium diving) & Texas-rigged Craw (drag),Sexy shad & Green pumpkin,Brush piles & Grass edges,4-6 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,Sunny,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & White,Flooded grass & Shady cover,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,Cloudy,Morning,Pond,Popper (pause-pause) & Fluke (pause-twitch),White & Pearl,Shallow brush & Vegetation seams,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,Cloudy,Afternoon,Pond,Lipless Crankbait (yo-yo) & Swim Jig (slow retrieve),Chrome & Green pumpkin,Flooded timber & Dropoffs,4-6 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,Cloudy,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Shady corners & Fry edges,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,Windy,Morning,Pond,Spinnerbait (medium retrieve) & Fluke (pause-twitch),White/chartreuse & White pearl,Wind-blown banks & Vegetation points,2-4 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,Windy,Afternoon,Pond,Crankbait (medium diving) & Texas-rigged Worm (drag),Sexy shad & Green pumpkin,Flooded wood & Grass lines,4-6 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,Windy,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & White,Vegetation seams & Muddy edges,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,Rainy,Morning,Pond,Fluke (pause-twitch) & Popper (pause-pause),White pearl & Bubblegum,Grass mats & Timber seams,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,Rainy,Afternoon,Pond,Drop Shot Worm (hover) & Texas-rigged Craw (drag),Green pumpkin & Junebug,Shady pockets & Dropoffs,4-6 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,Rainy,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Flooded cover & Fry zones,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,After Rain,Morning,Pond,Topwater Walking Bait (walk-the-dog) & Fluke (pause-twitch),White & Ghost shad,Shallow cover & Weed lines,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,After Rain,Afternoon,Pond,Texas-rigged Worm (lift-drop) & Crankbait (medium diving),Green pumpkin & Sexy shad,Brushy transitions & Channel edges,4-6 feet
Largemouth Bass,Fall,Warm (75-65F),Clear,After Rain,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & White,Vegetation lines & Flooded brush,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Sunny,Morning,Pond,Spinnerbait (medium retrieve) & Fluke (pause-twitch),Chartreuse/white & White pearl,Fry pockets & Shady seams,2-4 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Sunny,Afternoon,Pond,Crankbait (medium diving) & Texas-rigged Craw (drag),Fire craw & Junebug,Stump fields & Brush edges,4-6 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Sunny,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Flooded mats & Vegetation corners,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Cloudy,Morning,Pond,Topwater Popper (pause-pause) & Fluke (pause-twitch),White & Bubblegum,Grass seams & Shady brush,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Cloudy,Afternoon,Pond,Chatterbait (medium retrieve) & Texas-rigged Craw (drag),Fire craw & Junebug,Flooded cover & Grass lines,4-6 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Cloudy,Evening,Pond,Buzzbait (slow retrieve) & Fluke (jerk-twitch),Black & White,Shady grass mats & Brush seams,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Windy,Morning,Pond,Spinnerbait (slow roll) & Fluke (pause-twitch),Chartreuse/white & White pearl,Windy seams & Grass lines,2-4 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Windy,Afternoon,Pond,Crankbait (medium diving) & Carolina-rigged Lizard (slow drag),Sexy shad & Watermelon seed,Flooded cover & Dropoffs,4-6 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Windy,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Shady seams & Vegetation mats,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Rainy,Morning,Pond,Drop Shot Worm (hover) & Fluke (pause-twitch),Green pumpkin & White pearl,Creek arms & Grass flats,2-4 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Rainy,Afternoon,Pond,Flutter Spoon (vertical) & Texas-rigged Worm (drag),Chrome & Junebug,Deeper grass pockets & Stumps,6-8 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,Rainy,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Shaded seams & Muddy corners,1-3 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,After Rain,Morning,Pond,Fluke (pause-twitch) & Spinnerbait (slow roll),White & Chartreuse/white,Vegetation seams & Fry edges,2-4 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,After Rain,Afternoon,Pond,Crankbait (medium diving) & Texas-rigged Craw (lift-drop),Fire craw & Junebug,Muddy transitions & Brush piles,4-6 feet
Largemouth Bass,Fall,Warm (75-65F),Stained,After Rain,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Grass mats & Flooded edges,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Sunny,Morning,Lake,Lipless Crankbait (yo-yo) & Fluke (pause-twitch),Chrome & Ghost shad,Main lake points & Grass edges,2-5 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Sunny,Afternoon,Lake,Texas-rigged Craw (drag) & Jig (slow hop),Green pumpkin & Black/blue,Rocky banks & Brush piles,6-10 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Sunny,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & White,Grass seams & Dock corners,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Cloudy,Morning,Lake,Crankbait (shallow) & Fluke (pause-twitch),White & Pearl,Creek mouths & Shad schools,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Cloudy,Afternoon,Lake,Jig (slow crawl) & Drop Shot Worm (hover),Green pumpkin & Watermelon red,Timber edges & Rock piles,6-10 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Cloudy,Evening,Lake,Floating Worm (pause-twitch) & Buzzbait (slow retrieve),Bubblegum & Black,Flooded grass & Shady pockets,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Windy,Morning,Lake,Spinnerbait (slow roll) & Fluke (pause-twitch),Chartreuse/white & White pearl,Windy points & Vegetation seams,2-5 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Windy,Afternoon,Lake,Texas-rigged Worm (drag) & Jig (hop-hop),Green pumpkin & Black/blue,Creek channels & Brushy flats,6-10 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Windy,Evening,Lake,Floating Worm (pause-twitch) & Buzzbait (slow retrieve),Bubblegum & Black,Flooded edges & Grass mats,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Rainy,Morning,Lake,Fluke (pause-twitch) & Popper (pause-pause),White pearl & Ghost shad,Rocky seams & Creek inlets,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Rainy,Afternoon,Lake,Drop Shot Worm (hover) & Carolina-rigged Lizard (drag),Green pumpkin & Junebug,Deep brush piles & Creek bends,10-14 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Rainy,Evening,Lake,Floating Worm (pause-twitch) & Buzzbait (slow retrieve),Black & Bubblegum,Backwater fry zones & Vegetation cover,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,After Rain,Morning,Lake,Topwater Walking Bait (walk-the-dog) & Fluke (pause-twitch),White & Ghost shad,Flooded grass & Bluff walls,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,After Rain,Afternoon,Lake,Texas-rigged Worm (lift-drop) & Crankbait (medium diving),Green pumpkin & Sexy shad,Tapered points & Deep cuts,6-10 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,After Rain,Evening,Lake,Floating Worm (pause-twitch) & Buzzbait (slow retrieve),Bubblegum & Black,Flooded brush & Grass seams,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Sunny,Morning,Lake,Spinnerbait (medium retrieve) & Fluke (pause-twitch),Chartreuse/white & White pearl,Creek arms & Vegetation seams,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Sunny,Afternoon,Lake,Crankbait (medium diving) & Texas-rigged Craw (drag),Fire craw & Junebug,Rock transitions & Brushy banks,6-10 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Sunny,Evening,Lake,Floating Worm (pause-twitch) & Buzzbait (slow retrieve),Black & Bubblegum,Shady grass flats & Fry zones,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Cloudy,Morning,Lake,Topwater Popper (pause-pause) & Fluke (pause-twitch),White & Bubblegum,Flooded brush & Channel swings,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Cloudy,Afternoon,Lake,Chatterbait (slow retrieve) & Texas-rigged Craw (drag),Fire craw & Junebug,Flooded cover & Grass edges,4-8 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Cloudy,Evening,Lake,Floating Worm (pause-twitch) & Buzzbait (slow retrieve),Black & White,Muddy transitions & Vegetation mats,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Windy,Morning,Lake,Spinnerbait (slow roll) & Fluke (pause-twitch),Chartreuse/white & White,Flooded banks & Vegetation points,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Windy,Afternoon,Lake,Crankbait (medium diving) & Carolina-rigged Worm (drag),Sexy shad & Watermelon seed,Main lake pockets & Bluff ends,8-12 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Windy,Evening,Lake,Floating Worm (pause-twitch) & Buzzbait (slow retrieve),Black & Bubblegum,Flooded grass & Windy seams,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Rainy,Morning,Lake,Drop Shot Worm (hover) & Fluke (pause-twitch),Green pumpkin & White pearl,Vegetation mats & Brush transitions,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Rainy,Afternoon,Lake,Flutter Spoon (vertical) & Texas-rigged Craw (drag),Chrome & Junebug,Deep timber lines & Channel drops,12-16 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Rainy,Evening,Lake,Floating Worm (pause-twitch) & Buzzbait (slow retrieve),Black & Bubblegum,Brushy coves & Muddy seams,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,After Rain,Morning,Lake,Fluke (pause-twitch) & Spinnerbait (slow roll),White & Chartreuse/white,Flooded points & Grass lines,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,After Rain,Afternoon,Lake,Crankbait (medium diving) & Texas-rigged Craw (lift-drop),Fire craw & Junebug,Brushy transitions & Channel edges,6-10 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,After Rain,Evening,Lake,Floating Worm (pause-twitch) & Buzzbait (slow retrieve),Black & Bubblegum,Flooded seams & Vegetation mats,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Sunny,Morning,River,Spinnerbait (slow roll) & Fluke (pause-twitch),White/chartreuse & Ghost shad,Eddies & Grass seams,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Sunny,Afternoon,River,Texas-rigged Craw (drag) & Jig (slow hop),Green pumpkin & Black/blue,Brush piles & Channel swings,6-10 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Sunny,Evening,River,Floating Worm (pause-twitch) & Buzzbait (slow retrieve),Black & White,Vegetation mats & Shady seams,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Cloudy,Morning,River,Fluke (pause-twitch) & Popper (pause-pause),White & Pearl,Rock seams & Backwater brush,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Cloudy,Afternoon,River,Jig (slow crawl) & Texas-rigged Worm (drag),Green pumpkin & Watermelon red,Eddies & Bluff transitions,6-10 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Cloudy,Evening,River,Floating Worm (pause-twitch) & Buzzbait (slow retrieve),Bubblegum & Black,Flooded wood & Grass edges,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Windy,Morning,River,Spinnerbait (medium retrieve) & Fluke (pause-twitch),White/chartreuse & White pearl,Wind-blown banks & Eddies,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Windy,Afternoon,River,Texas-rigged Craw (drag) & Crankbait (medium diving),Green pumpkin & Ghost shad,Flooded timber & Channel breaks,6-10 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Windy,Evening,River,Floating Worm (pause-twitch) & Buzzbait (slow retrieve),Black & Bubblegum,Flooded seams & Vegetation corners,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Rainy,Morning,River,Drop Shot Worm (hover) & Fluke (pause-twitch),Green pumpkin & White pearl,Bridge pilings & Brush lines,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Rainy,Afternoon,River,Crankbait (medium diving) & Texas-rigged Craw (drag),Sexy shad & Junebug,Riprap edges & Deep pockets,6-10 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Rainy,Evening,River,Floating Worm (pause-twitch) & Buzzbait (slow retrieve),Black & Bubblegum,Flooded grass & Current breaks,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,After Rain,Morning,River,Fluke (pause-twitch) & Spinnerbait (slow roll),White & Chartreuse/white,Shallow cover & Creek mouths,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,After Rain,Afternoon,River,Texas-rigged Worm (lift-drop) & Jig (slow hop),Green pumpkin & Black/blue,Brush seams & Creek bends,6-10 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,After Rain,Evening,River,Floating Worm (pause-twitch) & Buzzbait (slow retrieve),Black & White,Slackwater cover & Fry zones,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Sunny,Morning,River,Spinnerbait (medium retrieve) & Fluke (pause-twitch),Chartreuse/white & White pearl,Eddy lines & Rock seams,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Sunny,Afternoon,River,Crankbait (medium diving) & Texas-rigged Craw (drag),Fire craw & Junebug,Stump fields & Deep brush,6-10 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Sunny,Evening,River,Floating Worm (pause-twitch) & Buzzbait (slow retrieve),Black & Bubblegum,Vegetation mats & Muddy edges,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Cloudy,Morning,River,Popper (pause-pause) & Fluke (pause-twitch),White & Bubblegum,Creek inlets & Grass transitions,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Cloudy,Afternoon,River,Chatterbait (slow retrieve) & Texas-rigged Craw (drag),Fire craw & Junebug,Current seams & Flooded cover,4-8 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Cloudy,Evening,River,Floating Worm (pause-twitch) & Buzzbait (slow retrieve),Black & White,Shady transitions & Fry zones,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Windy,Morning,River,Spinnerbait (slow roll) & Fluke (pause-twitch),Chartreuse/white & White,Flooded timber & Creek bends,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Windy,Afternoon,River,Crankbait (medium diving) & Carolina-rigged Worm (drag),Sexy shad & Watermelon seed,Bridge edges & Rock lines,8-12 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Windy,Evening,River,Floating Worm (pause-twitch) & Buzzbait (slow retrieve),Black & Bubblegum,Windy seams & Shaded mats,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Rainy,Morning,River,Drop Shot Worm (hover) & Fluke (pause-twitch),Green pumpkin & White pearl,Creek mouths & Brush transitions,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Rainy,Afternoon,River,Flutter Spoon (vertical) & Texas-rigged Craw (drag),Chrome & Junebug,Deep brush lines & Dropoffs,12-16 feet
