Fish Species,Season,Water Temp,Water Clarity,Weather,Time of Day,Waterbody Type,Best Baits (Retrieve Styles),Recommended Bait Colors,Where to Fish,Target Depth
Bluegill,Fall,Cold (60-70F),Murky,Rainy,Evening,Pond,Inline spinner (slow roll) & Waxworm under bobber (twitch),Gold & Pink,Mud ridges & Brush piles,2-4 feet
Bluegill,Fall,Cold (60-70F),Murky,After Rain,Morning,Pond,Beetle spin (steady) & Spoon (flutter),Firetiger & Chrome,Submerged grass & Shallow troughs,3-4 feet
Bluegill,Fall,Cold (60-70F),Murky,After Rain,Afternoon,Pond,Curl tail grub (hop) & Worm under bobber (still),Chartreuse & Natural,Muddy humps & Cattail pockets,3-5 feet
Bluegill,Fall,Cold (60-70F),Murky,After Rain,Evening,Pond,Waxworm under bobber (twitch) & Cricket under bobber (twitch),Pink & Orange,Flooded brush & Soft banks,2-4 feet
Bluegill,Fall,Cool (70-75F),Clear,Sunny,Morning,River,Worm under bobber (drift) & Inline spinner (steady),Natural & Gold,Eddy edges & Current breaks,3-5 feet
Bluegill,Fall,Cool (70-75F),Clear,Sunny,Afternoon,River,Curl tail grub (hop) & Cricket under bobber (twitch),Pumpkin & Orange,Deep pools & Rock seams,4-6 feet
Bluegill,Fall,Cool (70-75F),Clear,Sunny,Evening,River,Beetle spin (slow roll) & Waxworm under bobber (still),Firetiger & Pink,Gravel bars & Undercut banks,3-4 feet
Bluegill,Fall,Cool (70-75F),Clear,Cloudy,Morning,River,Inline spinner (slow roll) & Worm on jighead (drag),Silver & Natural,Eddies near logs & Ledge drops,3-5 feet
Bluegill,Fall,Cool (70-75F),Clear,Cloudy,Afternoon,River,Cricket under bobber (drift) & Spoon (flutter),Orange & Chrome,Mid-current humps & Deep riffles,4-6 feet
Bluegill,Fall,Cool (70-75F),Clear,Cloudy,Evening,River,Worm under bobber (still) & Curl tail grub (drag),Natural & Chartreuse,Weed-lined runs & Rock piles,3-4 feet
Bluegill,Fall,Cool (70-75F),Clear,Windy,Morning,River,Beetle spin (steady) & Waxworm under bobber (twitch),Firetiger & Pink,Wind-shielded pockets & Gravel dips,3-5 feet
Bluegill,Fall,Cool (70-75F),Clear,Windy,Afternoon,River,Inline spinner (steady) & Cricket under bobber (drift),Gold & Orange,Slow-current bends & Boulder breaks,4-6 feet
Bluegill,Fall,Cool (70-75F),Clear,Windy,Evening,River,Curl tail grub (hop) & Worm under bobber (still),Pumpkin & Natural,Soft-bottom cuts & Downstream shelves,3-4 feet
Bluegill,Fall,Cool (70-75F),Clear,Rainy,Morning,River,Waxworm under bobber (twitch) & Spoon (flutter),Pink & Chrome,Eroded banks & Fallen brush,3-5 feet
Bluegill,Fall,Cool (70-75F),Clear,Rainy,Afternoon,River,Worm on jighead (hop) & Cricket under bobber (drift),Natural & Orange,Rock troughs & Current seams,4-6 feet
Bluegill,Fall,Cool (70-75F),Clear,Rainy,Evening,River,Inline spinner (slow roll) & Beetle spin (drag),Silver & Firetiger,Tree-lined corners & Gravel transitions,3-4 feet
Bluegill,Fall,Cool (70-75F),Clear,After Rain,Morning,River,Worm under bobber (drift) & Waxworm under bobber (still),Natural & Pink,Current breaks & Soft eddies,3-5 feet
Bluegill,Fall,Cool (70-75F),Clear,After Rain,Afternoon,River,Cricket under bobber (twitch) & Spoon (flutter),Orange & Chrome,Boulder lips & Side channels,4-6 feet
Bluegill,Fall,Cool (70-75F),Clear,After Rain,Evening,River,Curl tail grub (drag) & Inline spinner (steady),Chartreuse & Gold,Brushy seams & Log jams,3-4 feet
Bluegill,Fall,Cold (60-70F),Clear,Sunny,Morning,River,Inline spinner (steady) & Worm under bobber (still),Gold & Natural,Deeper eddies & Break lines,4-6 feet
Bluegill,Fall,Cold (60-70F),Clear,Sunny,Afternoon,River,Beetle spin (slow roll) & Curl tail grub (drag),Firetiger & Chartreuse,Gravel humps & Weed troughs,4-6 feet
Bluegill,Fall,Cold (60-70F),Clear,Sunny,Evening,River,Cricket under bobber (drift) & Spoon (flutter),Orange & Chrome,Backwater arms & Rock fingers,3-4 feet
Bluegill,Fall,Cold (60-70F),Clear,Cloudy,Morning,River,Worm on jighead (hop) & Inline spinner (slow roll),Pumpkin & Silver,Eroded corners & Log seams,4-5 feet
Bluegill,Fall,Cold (60-70F),Clear,Cloudy,Afternoon,River,Waxworm under bobber (twitch) & Beetle spin (steady),Pink & Firetiger,Ledge lips & Vegetation breaks,4-6 feet
Bluegill,Fall,Cold (60-70F),Clear,Cloudy,Evening,River,Curl tail grub (hop) & Worm under bobber (still),Chartreuse & Natural,Downstream ledges & Brushy dips,3-4 feet
Bluegill,Fall,Cold (60-70F),Clear,Windy,Morning,River,Worm under bobber (still) & Spoon (flutter),Natural & Chrome,Wind-blocked channels & Shady banks,4-5 feet
Bluegill,Fall,Cold (60-70F),Clear,Windy,Afternoon,River,Inline spinner (steady) & Cricket under bobber (drift),Gold & Orange,Rocky inlets & Brushy flats,4-6 feet
Bluegill,Fall,Cold (60-70F),Clear,Windy,Evening,River,Curl tail grub (drag) & Waxworm under bobber (twitch),Pumpkin & Pink,Fallen timber & Algae seams,3-4 feet
Bluegill,Fall,Cold (60-70F),Clear,Rainy,Morning,River,Beetle spin (slow roll) & Spoon (flutter),Firetiger & Chrome,Gravel ridges & Submerged wood,4-5 feet
Bluegill,Fall,Cold (60-70F),Clear,Rainy,Afternoon,River,Worm on jighead (hop) & Cricket under bobber (twitch),Pumpkin & Orange,Fast riffles & Eddied bends,4-6 feet
Bluegill,Fall,Cold (60-70F),Clear,Rainy,Evening,River,Inline spinner (slow roll) & Waxworm under bobber (drift),Silver & Pink,Channel edges & Log pockets,3-4 feet
Bluegill,Fall,Cold (60-70F),Clear,After Rain,Morning,River,Curl tail grub (hop) & Spoon (flutter),Chartreuse & Chrome,Eroded walls & Brushy outflows,4-5 feet
Bluegill,Fall,Cold (60-70F),Clear,After Rain,Afternoon,River,Beetle spin (steady) & Worm under bobber (still),Firetiger & Natural,Mud lines & Vegetation seams,4-6 feet
Bluegill,Fall,Cold (60-70F),Clear,After Rain,Evening,River,Cricket under bobber (twitch) & Inline spinner (steady),Orange & Gold,Creek mouths & Flat pools,3-4 feet
Bluegill,Fall,Cool (70-75F),Stained,Sunny,Morning,River,Beetle spin (slow roll) & Worm under bobber (drift),Firetiger & Chartreuse,Eddy pockets & Log edges,3-5 feet
Bluegill,Fall,Cool (70-75F),Stained,Sunny,Afternoon,River,Curl tail grub (drag) & Cricket under bobber (twitch),Pumpkin & Orange,Weed seams & Gravel troughs,4-6 feet
Bluegill,Fall,Cool (70-75F),Stained,Sunny,Evening,River,Inline spinner (steady) & Waxworm under bobber (still),Gold & Pink,Shoreline brush & Current ledges,3-4 feet
Bluegill,Fall,Cool (70-75F),Stained,Cloudy,Morning,River,Worm on jighead (hop) & Spoon (flutter),Natural & Chrome,Flooded corners & Boulder gaps,3-5 feet
Bluegill,Fall,Cool (70-75F),Stained,Cloudy,Afternoon,River,Inline spinner (slow roll) & Cricket under bobber (drift),Silver & Orange,Current seams & Mud edges,4-6 feet
Bluegill,Fall,Cool (70-75F),Stained,Cloudy,Evening,River,Waxworm under bobber (twitch) & Beetle spin (steady),Pink & Firetiger,Timber runs & Brushy drops,3-4 feet
Bluegill,Fall,Cool (70-75F),Stained,Windy,Morning,River,Curl tail grub (hop) & Worm under bobber (still),Chartreuse & Natural,Eroded shelves & Grass pockets,3-5 feet
Bluegill,Fall,Cool (70-75F),Stained,Windy,Afternoon,River,Beetle spin (steady) & Cricket under bobber (twitch),Firetiger & Orange,Weedy corners & Rock points,4-6 feet
Bluegill,Fall,Cool (70-75F),Stained,Windy,Evening,River,Worm on jighead (drag) & Inline spinner (slow roll),Pumpkin & Gold,Log jams & Gravel bars,3-4 feet
Bluegill,Fall,Cool (70-75F),Stained,Rainy,Morning,River,Cricket under bobber (twitch) & Spoon (flutter),Orange & Chrome,Slow pockets & Fallen brush,3-5 feet
Bluegill,Fall,Cool (70-75F),Stained,Rainy,Afternoon,River,Waxworm under bobber (drift) & Curl tail grub (hop),Pink & Chartreuse,Muddy seams & Boulder channels,4-6 feet
Bluegill,Fall,Cool (70-75F),Stained,Rainy,Evening,River,Inline spinner (steady) & Worm under bobber (still),Gold & Natural,Mid-current troughs & Shoreline logs,3-4 feet
Bluegill,Fall,Cool (70-75F),Stained,After Rain,Morning,River,Worm on jighead (hop) & Beetle spin (slow roll),Pumpkin & Firetiger,Vegetation lips & Log transitions,3-5 feet
Bluegill,Fall,Cool (70-75F),Stained,After Rain,Afternoon,River,Curl tail grub (drag) & Cricket under bobber (twitch),Chartreuse & Orange,Shallow troughs & Gravel shelves,4-6 feet
Bluegill,Fall,Cool (70-75F),Stained,After Rain,Evening,River,Spoon (flutter) & Worm under bobber (still),Chrome & Natural,Weed breaks & Submerged wood,3-4 feet
Bluegill,Fall,Cold (60-70F),Stained,Sunny,Morning,River,Inline spinner (slow roll) & Waxworm under bobber (twitch),Silver & Pink,Slow-moving bends & Algae seams,4-6 feet
Bluegill,Fall,Cold (60-70F),Stained,Sunny,Afternoon,River,Cricket under bobber (drift) & Beetle spin (steady),Orange & Firetiger,Rocky cuts & Weedy troughs,4-6 feet
Bluegill,Fall,Cold (60-70F),Stained,Sunny,Evening,River,Worm on jighead (drag) & Spoon (flutter),Pumpkin & Chrome,Eddies behind structure & Downstream edges,3-4 feet
Bluegill,Fall,Cold (60-70F),Stained,Cloudy,Morning,River,Curl tail grub (hop) & Waxworm under bobber (still),Chartreuse & Pink,Fallen trees & Brush humps,3-5 feet
Bluegill,Fall,Cold (60-70F),Stained,Cloudy,Afternoon,River,Beetle spin (slow roll) & Worm under bobber (still),Firetiger & Natural,Mud seams & Rock gaps,4-6 feet
Bluegill,Fall,Cold (60-70F),Stained,Cloudy,Evening,River,Inline spinner (steady) & Cricket under bobber (twitch),Gold & Orange,Current seams & Stump fields,3-4 feet
Bluegill,Fall,Cold (60-70F),Stained,Windy,Morning,River,Worm on jighead (hop) & Curl tail grub (drag),Pumpkin & Chartreuse,Backwater bends & Weed edges,3-5 feet
Bluegill,Fall,Cold (60-70F),Stained,Windy,Afternoon,River,Waxworm under bobber (twitch) & Spoon (flutter),Pink & Chrome,Grassy lips & Undercut drop-offs,4-6 feet
Bluegill,Fall,Cold (60-70F),Stained,Windy,Evening,River,Cricket under bobber (drift) & Beetle spin (steady),Orange & Firetiger,Rocky humps & Timber runs,3-4 feet
Bluegill,Fall,Cold (60-70F),Stained,Rainy,Morning,River,Inline spinner (slow roll) & Worm under bobber (still),Gold & Natural,Deep riffles & Submerged roots,4-5 feet
Bluegill,Fall,Cold (60-70F),Stained,Rainy,Afternoon,River,Curl tail grub (drag) & Waxworm under bobber (drift),Chartreuse & Pink,Eroded seams & Flooded cover,4-6 feet
Bluegill,Fall,Cold (60-70F),Stained,Rainy,Evening,River,Spoon (flutter) & Worm on jighead (drag),Chrome & Pumpkin,Vegetation lines & Mud pockets,3-4 feet
Bluegill,Fall,Cold (60-70F),Stained,After Rain,Morning,River,Cricket under bobber (twitch) & Beetle spin (slow roll),Orange & Firetiger,Soft-bottom channels & Gravel points,4-5 feet
Bluegill,Fall,Cold (60-70F),Stained,After Rain,Afternoon,River,Worm under bobber (drift) & Inline spinner (steady),Natural & Gold,Timber cuts & Creek mouths,4-6 feet
Bluegill,Fall,Cold (60-70F),Stained,After Rain,Evening,River,Curl tail grub (hop) & Waxworm under bobber (twitch),Chartreuse & Pink,Brushy flats & Algae humps,3-4 feet
Bluegill,Fall,Cool (70-75F),Murky,Sunny,Morning,River,Beetle spin (slow roll) & Worm under bobber (drift),Firetiger & Chartreuse,Eddy pockets & Mud seams,2-4 feet
Bluegill,Fall,Cool (70-75F),Murky,Sunny,Afternoon,River,Curl tail grub (drag) & Cricket under bobber (twitch),Pumpkin & Orange,Brushy corners & Gravel humps,3-5 feet
Bluegill,Fall,Cool (70-75F),Murky,Sunny,Evening,River,Inline spinner (steady) & Waxworm under bobber (still),Gold & Pink,Flooded banks & Shady cover,2-3 feet
Bluegill,Fall,Cool (70-75F),Murky,Cloudy,Morning,River,Spoon (flutter) & Worm on jighead (drag),Chrome & Natural,Slower channels & Brushy dips,3-4 feet
Bluegill,Fall,Cool (70-75F),Murky,Cloudy,Afternoon,River,Beetle spin (steady) & Waxworm under bobber (twitch),Firetiger & Pink,Vegetation seams & Timber ridges,3-5 feet
Bluegill,Fall,Cool (70-75F),Murky,Cloudy,Evening,River,Cricket under bobber (twitch) & Curl tail grub (hop),Orange & Chartreuse,Muddy ledges & Submerged roots,2-4 feet
Bluegill,Fall,Cool (70-75F),Murky,Windy,Morning,River,Inline spinner (slow roll) & Worm under bobber (still),Gold & Natural,Wind-blocked pools & Fallen timber,3-4 feet
Bluegill,Fall,Cool (70-75F),Murky,Windy,Afternoon,River,Waxworm under bobber (drift) & Spoon (flutter),Pink & Chrome,Eroded lips & Stained shallows,3-5 feet
Bluegill,Fall,Cool (70-75F),Murky,Windy,Evening,River,Beetle spin (slow roll) & Worm on jighead (hop),Firetiger & Pumpkin,Rock piles & Vegetation cuts,2-4 feet
Bluegill,Fall,Cool (70-75F),Murky,Rainy,Morning,River,Cricket under bobber (drift) & Inline spinner (steady),Orange & Gold,Back eddies & Gravel banks,3-4 feet
Bluegill,Fall,Cool (70-75F),Murky,Rainy,Afternoon,River,Curl tail grub (drag) & Waxworm under bobber (twitch),Chartreuse & Pink,Wood piles & Current edges,3-5 feet
Bluegill,Fall,Cool (70-75F),Murky,Rainy,Evening,River,Worm under bobber (drift) & Spoon (flutter),Natural & Chrome,Muddy shelves & Weed corners,2-4 feet
Bluegill,Fall,Cool (70-75F),Murky,After Rain,Morning,River,Beetle spin (steady) & Curl tail grub (hop),Firetiger & Chartreuse,Stump edges & Soft-bottom troughs,3-5 feet
Bluegill,Fall,Cool (70-75F),Murky,After Rain,Afternoon,River,Waxworm under bobber (twitch) & Inline spinner (slow roll),Pink & Gold,Mud lines & Submerged brush,3-5 feet
Bluegill,Fall,Cool (70-75F),Murky,After Rain,Evening,River,Cricket under bobber (twitch) & Worm on jighead (drag),Orange & Natural,Flat corners & Grass breaks,2-4 feet
Bluegill,Fall,Cold (60-70F),Murky,Sunny,Morning,River,Worm under bobber (still) & Spoon (flutter),Natural & Chrome,Flooded brush & Rock transitions,3-4 feet
Bluegill,Fall,Cold (60-70F),Murky,Sunny,Afternoon,River,Beetle spin (slow roll) & Waxworm under bobber (twitch),Firetiger & Pink,Eroded seams & Brushy cover,3-5 feet
Bluegill,Fall,Cold (60-70F),Murky,Sunny,Evening,River,Inline spinner (steady) & Cricket under bobber (drift),Gold & Orange,Flat shallows & Soft humps,2-3 feet
Bluegill,Fall,Cold (60-70F),Murky,Cloudy,Morning,River,Curl tail grub (hop) & Worm under bobber (still),Pumpkin & Chartreuse,Weedy troughs & Mud ridges,3-4 feet
Bluegill,Fall,Cold (60-70F),Murky,Cloudy,Afternoon,River,Spoon (flutter) & Beetle spin (drag),Chrome & Firetiger,Brush flats & Gravel seams,3-5 feet
Bluegill,Fall,Cold (60-70F),Murky,Cloudy,Evening,River,Waxworm under bobber (twitch) & Worm on jighead (hop),Pink & Pumpkin,Timber edges & Shallow cover,2-4 feet
Bluegill,Fall,Cold (60-70F),Murky,Windy,Morning,River,Cricket under bobber (drift) & Inline spinner (slow roll),Orange & Gold,Wind-blocked pockets & Sand drops,3-5 feet
Bluegill,Fall,Cold (60-70F),Murky,Windy,Afternoon,River,Beetle spin (steady) & Waxworm under bobber (drift),Firetiger & Pink,Eroded lips & Weed humps,3-5 feet
Bluegill,Fall,Cold (60-70F),Murky,Windy,Evening,River,Curl tail grub (drag) & Worm under bobber (still),Chartreuse & Natural,Shoreline logs & Brushy seams,2-4 feet
Bluegill,Fall,Cold (60-70F),Murky,Rainy,Morning,River,Spoon (flutter) & Waxworm under bobber (twitch),Chrome & Pink,Submerged grass & Muddy lips,3-4 feet
Bluegill,Fall,Cold (60-70F),Murky,Rainy,Afternoon,River,Inline spinner (slow roll) & Cricket under bobber (drift),Gold & Orange,Boulder lines & Vegetation pockets,3-5 feet
Bluegill,Fall,Cold (60-70F),Murky,Rainy,Evening,River,Worm under bobber (drift) & Beetle spin (steady),Natural & Firetiger,Flooded roots & Brush channels,2-4 feet
Bluegill,Fall,Cold (60-70F),Murky,After Rain,Morning,River,Curl tail grub (hop) & Waxworm under bobber (twitch),Chartreuse & Pink,Weed lines & Gravel corners,3-4 feet
Bluegill,Fall,Cold (60-70F),Murky,After Rain,Afternoon,River,Beetle spin (drag) & Worm on jighead (hop),Firetiger & Pumpkin,Muddy ridges & Timber humps,3-5 feet
Bluegill,Fall,Cold (60-70F),Murky,After Rain,Evening,River,Cricket under bobber (twitch) & Spoon (flutter),Orange & Chrome,Submerged roots & Eddied dips,2-4 feet
Bluegill,Winter,Cold (38-50F),Clear,Sunny,Morning,Lake,Waxworm on ice jig (deadstick) & Tungsten jig (tap-pause),White & Chartreuse,Near submerged trees & Drop-offs,12-18 feet
Bluegill,Winter,Cold (38-50F),Clear,Sunny,Afternoon,Lake,Mealworm on jig (lift-drop) & Soft plastic micro grub (slow drag),Natural & Pink,Mid-depth ledges & Rock edges,10-15 feet
Bluegill,Winter,Cold (38-50F),Clear,Sunny,Evening,Lake,Ice spoon (flutter) & Waxworm on jighead (slow lift),Chrome & Glow,Deep basin edges & Brush piles,14-20 feet
Bluegill,Winter,Cold (38-50F),Clear,Cloudy,Morning,Lake,Soft plastic minnow (jiggle) & Tungsten jig (deadstick),Silver & White,Near isolated brush & Steep breaks,12-18 feet
Bluegill,Winter,Cold (38-50F),Clear,Cloudy,Afternoon,Lake,Waxworm on jighead (hold still) & Vertical spoon (flutter-fall),Chartreuse & Gold,Deep weed edges & Drop-offs,13-16 feet
Bluegill,Winter,Cold (38-50F),Clear,Cloudy,Evening,Lake,Ice jig with spikes (tiny hops) & Mealworm on tungsten (tap),Natural & Orange,Rock fingers & Transition zones,14-18 feet
Bluegill,Winter,Cold (38-50F),Clear,Windy,Morning,Lake,Tungsten jig (deadstick) & Ice spoon (quick flick),Glow & Chartreuse,Weedline shelves & Boulder lips,12-15 feet
Bluegill,Winter,Cold (38-50F),Clear,Windy,Afternoon,Lake,Waxworm on jig (drag-pause) & Soft plastic grub (hop),White & Pink,Near rock humps & Sand ledges,13-17 feet
Bluegill,Winter,Cold (38-50F),Clear,Windy,Evening,Lake,Mealworm on jig (still) & Tungsten with spike (lift-drop),Natural & Gold,Flooded brush & Gravel lines,14-18 feet
Bluegill,Winter,Cold (38-50F),Clear,Rainy,Morning,Lake,Soft plastic minnow (slow drag) & Ice jig (tiny twitch),Silver & Chartreuse,Near deep flats & Timber cover,12-16 feet
Bluegill,Winter,Cold (38-50F),Clear,Rainy,Afternoon,Lake,Waxworm on jighead (vertical lift) & Spoon (flutter),Glow & Pink,Gravel humps & Weed lips,13-18 feet
Bluegill,Winter,Cold (38-50F),Clear,Rainy,Evening,Lake,Ice jig with spikes (slow jiggle) & Mealworm on jig (pause),Orange & Natural,Sand pockets & Ledge breaks,14-17 feet
Bluegill,Winter,Cold (38-50F),Clear,After Rain,Morning,Lake,Tungsten with waxworm (deadstick) & Ice spoon (drop-flick),White & Chrome,Shallow shelves & Drop transitions,10-14 feet
Bluegill,Winter,Cold (38-50F),Clear,After Rain,Afternoon,Lake,Waxworm on jighead (slow hold) & Micro grub (wiggle),Chartreuse & Gold,Submerged timber & Rock cuts,12-17 feet
Bluegill,Winter,Cold (38-50F),Clear,After Rain,Evening,Lake,Mealworm on ice jig (hop-drop) & Spoon (finesse flick),Pink & Silver,Basin edges & Weed troughs,14-19 feet
Bluegill,Winter,Cold (38-50F),Clear,Sunny,Morning,Lake,Vertical jig (deadstick) & Waxworm on tungsten (pulse),Glow & White,Fallen trees & Brush humps,12-16 feet
Bluegill,Winter,Cold (38-50F),Clear,Sunny,Afternoon,Lake,Soft plastic grub (tap-pause) & Spoon (flutter-pause),Natural & Chartreuse,Ridge drops & Gravel humps,13-18 feet
Bluegill,Winter,Cold (38-50F),Clear,Sunny,Evening,Lake,Mealworm on jighead (deadstick) & Ice jig (tiny twitch),Orange & Silver,Rocky drop zones & Timber cuts,14-20 feet
Bluegill,Winter,Cold (38-50F),Clear,Cloudy,Morning,Lake,Waxworm on tungsten (slow rise) & Spoon (mini-flutter),Chartreuse & Pink,Mid-depth brush & Gravel ledges,12-17 feet
Bluegill,Winter,Cold (38-50F),Clear,Cloudy,Afternoon,Lake,Soft plastic minnow (pause-jig) & Jig with spike (hold),White & Glow,Flat shelves & Near boulders,13-16 feet
Bluegill,Winter,Cold (38-50F),Clear,Cloudy,Evening,Lake,Ice jig (lift-fall) & Waxworm on jighead (tap),Natural & Chrome,Weedy lips & Soft mud humps,14-18 feet
Bluegill,Winter,Cold (38-50F),Clear,Windy,Morning,Lake,Worm on tungsten jig (still) & Ice spoon (flutter-drop),Pink & Silver,Eroded ledges & Log cover,12-15 feet
Bluegill,Winter,Cold (38-50F),Clear,Windy,Afternoon,Lake,Micro grub (hop-drag) & Mealworm on jighead (deadstick),Chartreuse & Orange,Basin corners & Mud ledges,13-17 feet
Bluegill,Winter,Cold (38-50F),Clear,Windy,Evening,Lake,Soft plastic minnow (tap-hold) & Waxworm on ice jig (pause),Glow & Gold,Brush piles & Near deep weeds,14-18 feet
Bluegill,Winter,Cold (38-50F),Clear,Rainy,Morning,Lake,Vertical jig (deadstick) & Tungsten with waxworm (flick),White & Chartreuse,Flooded wood & Transition lips,12-16 feet
Bluegill,Winter,Cold (38-50F),Clear,Rainy,Afternoon,Lake,Ice spoon (flutter) & Waxworm on jighead (pause),Chrome & Pink,Weedline trenches & Mid shelves,13-19 feet
Bluegill,Winter,Cold (38-50F),Clear,Rainy,Evening,Lake,Soft plastic grub (hop) & Ice jig with spike (still),Orange & Natural,Mud troughs & Drop zones,14-18 feet
Bluegill,Winter,Cold (38-50F),Clear,After Rain,Morning,Lake,Waxworm on tungsten (hold) & Spoon (jiggle-flutter),Glow & Silver,Deep humps & Ledge mouths,12-17 feet
Bluegill,Winter,Cold (38-50F),Clear,After Rain,Afternoon,Lake,Mealworm on jighead (deadstick) & Micro grub (pause-flick),Pink & Gold,Near timber & Gravel troughs,13-18 feet
Bluegill,Winter,Cold (38-50F),Clear,After Rain,Evening,Lake,Tungsten with waxworm (pulse) & Spoon (slow flick),Chartreuse & Chrome,Basin shelves & Vegetated breaks,14-20 feet
Bluegill,Winter,Cold (38-50F),Stained,Sunny,Morning,Lake,Waxworm on tungsten jig (deadstick) & Spoon (flutter-drop),Chartreuse & Gold,Brushy ledges & Timber drops,10-14 feet
Bluegill,Winter,Cold (38-50F),Stained,Sunny,Afternoon,Lake,Soft plastic grub (tap-drag) & Ice jig (pause-hop),Pink & White,Mid-depth shelves & Boulder lips,12-16 feet
Bluegill,Winter,Cold (38-50F),Stained,Sunny,Evening,Lake,Mealworm on jighead (hold still) & Spoon (mini flutter),Orange & Silver,Gravel humps & Drop breaks,13-17 feet
Bluegill,Winter,Cold (38-50F),Stained,Cloudy,Morning,Lake,Ice jig with spike (jiggle) & Waxworm on jig (deadstick),Natural & Glow,Near weed lines & Rocky points,10-15 feet
Bluegill,Winter,Cold (38-50F),Stained,Cloudy,Afternoon,Lake,Spoon (flutter-hold) & Waxworm on tungsten (tap),Chartreuse & Pink,Timber edges & Flat troughs,13-16 feet
Bluegill,Winter,Cold (38-50F),Stained,Cloudy,Evening,Lake,Vertical jig (slow rise) & Mealworm on jighead (still),White & Gold,Gravel corners & Brush piles,12-17 feet
Bluegill,Winter,Cold (38-50F),Stained,Windy,Morning,Lake,Curl tail grub (slow drag) & Waxworm on jig (hold),Pumpkin & Chartreuse,Weed humps & Boulder lips,11-15 feet
Bluegill,Winter,Cold (38-50F),Stained,Windy,Afternoon,Lake,Spoon (flutter) & Soft plastic minnow (pause-lift),Chrome & Pink,Flooded wood & Gravel shelves,13-18 feet
Bluegill,Winter,Cold (38-50F),Stained,Windy,Evening,Lake,Worm on tungsten jig (jiggle-hold) & Ice jig (deadstick),Orange & Natural,Mud drop-offs & Timber points,12-16 feet
Bluegill,Winter,Cold (38-50F),Stained,Rainy,Morning,Lake,Mealworm on jighead (pause-hop) & Spoon (tap-flick),Pink & Chartreuse,Weed flats & Rock transitions,10-14 feet
Bluegill,Winter,Cold (38-50F),Stained,Rainy,Afternoon,Lake,Waxworm on jig (still) & Vertical jig (slow lift),Gold & White,Brush troughs & Gravel dips,13-16 feet
Bluegill,Winter,Cold (38-50F),Stained,Rainy,Evening,Lake,Soft plastic minnow (flutter-hold) & Ice jig with spike (tap),Silver & Glow,Sand shelves & Weedy drop zones,12-18 feet
Bluegill,Winter,Cold (38-50F),Stained,After Rain,Morning,Lake,Spoon (flutter) & Waxworm on tungsten (hold),Chartreuse & Pink,Rocky lips & Shallow timber,11-15 feet
Bluegill,Winter,Cold (38-50F),Stained,After Rain,Afternoon,Lake,Vertical jig (pause-drop) & Mealworm on jig (deadstick),Natural & Orange,Mud breaks & Gravel humps,13-17 feet
Bluegill,Winter,Cold (38-50F),Stained,After Rain,Evening,Lake,Ice jig with spike (tap-pause) & Soft plastic grub (drag),Glow & Pumpkin,Basin edges & Brush seams,12-16 feet
Bluegill,Winter,Cold (38-50F),Stained,Sunny,Morning,Lake,Worm on jig (still) & Spoon (mini flutter),Gold & Chartreuse,Submerged ledges & Rock fingers,10-14 feet
Bluegill,Winter,Cold (38-50F),Stained,Sunny,Afternoon,Lake,Curl tail grub (pause-hop) & Waxworm on jighead (deadstick),Pink & Natural,Mid-slope ridges & Brush cover,12-17 feet
Bluegill,Winter,Cold (38-50F),Stained,Sunny,Evening,Lake,Mealworm on tungsten (drag-hold) & Spoon (slow flick),Orange & Silver,Weedline lips & Mud corners,13-18 feet
Bluegill,Winter,Cold (38-50F),Stained,Cloudy,Morning,Lake,Ice jig (tap-hold) & Waxworm on jighead (pause),Glow & White,Eroded points & Sand ridges,11-15 feet
Bluegill,Winter,Cold (38-50F),Stained,Cloudy,Afternoon,Lake,Spoon (jiggle-pause) & Vertical jig (deadstick),Chrome & Pink,Gravel drop-offs & Fallen logs,13-17 feet
Bluegill,Winter,Cold (38-50F),Stained,Cloudy,Evening,Lake,Worm on tungsten (slow lift) & Ice jig (tiny hops),Natural & Chartreuse,Timber shelves & Weed troughs,12-16 feet
Bluegill,Winter,Cold (38-50F),Stained,Windy,Morning,Lake,Mealworm on jig (hold still) & Spoon (flutter),Gold & Pink,Rock gaps & Brushy slopes,10-15 feet
Bluegill,Winter,Cold (38-50F),Stained,Windy,Afternoon,Lake,Soft plastic minnow (pulse-drag) & Ice jig (deadstick),Silver & Glow,Mud ledges & Weedy inlets,13-18 feet
Bluegill,Winter,Cold (38-50F),Stained,Windy,Evening,Lake,Curl tail grub (hop-flick) & Waxworm on tungsten (hold),Pumpkin & Chartreuse,Fallen timber & Creek mouths,12-16 feet
Bluegill,Winter,Cold (38-50F),Stained,Rainy,Morning,Lake,Spoon (flutter-flick) & Worm on jighead (deadstick),Chrome & Natural,Basin rims & Gravel edges,11-14 feet
Bluegill,Winter,Cold (38-50F),Stained,Rainy,Afternoon,Lake,Vertical jig (pause) & Mealworm on tungsten (lift-drop),Pink & White,Near brush humps & Ridge points,13-17 feet
Bluegill,Winter,Cold (38-50F),Stained,Rainy,Evening,Lake,Waxworm on jig (jiggle-pause) & Ice jig with spike (still),Orange & Silver,Weedline breaks & Mud pockets,12-16 feet
Bluegill,Winter,Cold (38-50F),Stained,After Rain,Morning,Lake,Worm on tungsten (slow lift) & Spoon (mini flutter),Chartreuse & Pink,Gravel shelves & Timber humps,11-15 feet
