Fish Species,Season,Water Temp,Water Clarity,Weather,Time of Day,Waterbody Type,Best Baits (Retrieve Styles),Recommended Bait Colors,Where to Fish,Target Depth
Crappie,Fall,Cool (60-65F),Stained,Sunny,Morning,River,Swimbait (tap-drag) & Hair jig (pause-glide),Glow & Chartreuse & Orange & White,Slack runs with timber cover,5-9 feet
Crappie,Fall,Cool (60-65F),Stained,Sunny,Afternoon,River,Tube jig (lift-hop) & Jig/minnow combo (hover),Electric chicken & Glow & White & Blue,Eroded banks near logs,7-11 feet
Crappie,Fall,Cool (60-65F),Stained,Sunny,Evening,River,Inline spinner (steady roll) & Curl tail grub (drag-hop),Chartreuse & Pink & Glow & Natural,Shallow creek edges,4-7 feet
Crappie,Fall,Cool (60-65F),Stained,Cloudy,Morning,River,Hair jig (pause-drop) & Swimbait (hover-lift),Glow & Chartreuse & White & Orange,Wood-lined flats near drop,5-9 feet
Crappie,Fall,Cool (60-65F),Stained,Cloudy,Afternoon,River,Vertical jig (tap-drag) & Marabou jig (pulse-roll),Chartreuse & Firetiger & Glow & Silver,Tapered gravel banks,7-11 feet
Crappie,Fall,Cool (60-65F),Stained,Cloudy,Evening,River,Grub jig (roll-hop) & Tube jig (glide-pause),Chartreuse & Glow & White & Blue,Silt-bottom brush zones,4-7 feet
Crappie,Fall,Cool (60-65F),Stained,Windy,Morning,River,Swimbait (roll-glide) & Hair jig (pause-lift),Chartreuse & Glow & Blue & White,Wind-facing eddies with logs,5-9 feet
Crappie,Fall,Cool (60-65F),Stained,Windy,Afternoon,River,Jig/minnow combo (glide-hop) & Tube jig (pause-roll),Firetiger & Chartreuse & Glow & Silver,Brushy necks of current pockets,7-11 feet
Crappie,Fall,Cool (60-65F),Stained,Windy,Evening,River,Inline spinner (drag-roll) & Curl tail grub (tap-hop),Chartreuse & Orange & Glow & White,Muddy shelf drop transitions,4-7 feet
Crappie,Fall,Cool (60-65F),Stained,Rainy,Morning,River,Hair jig (pause-glide) & Swimbait (roll-pause),Electric chicken & Glow & White & Chartreuse,Creek junctions with timber,5-9 feet
Crappie,Fall,Cool (60-65F),Stained,Rainy,Afternoon,River,Tube jig (drag-lift) & Marabou jig (pulse-drag),Chartreuse & Orange & Glow & Silver,Silty troughs with debris,7-11 feet
Crappie,Fall,Cool (60-65F),Stained,Rainy,Evening,River,Grub jig (tap-glide) & Jig/minnow combo (steady),Glow & White & Blue & Chartreuse,Root-lined muddy banks,4-7 feet
Crappie,Fall,Cool (60-65F),Stained,After Rain,Morning,River,Swimbait (hover-drop) & Hair jig (glide-hop),Shad & Chartreuse & Glow & Pink,Flooded creek mouths,5-9 feet
Crappie,Fall,Cool (60-65F),Stained,After Rain,Afternoon,River,Tiny tube jig (tap-lift) & Curl tail grub (pause-drag),Firetiger & Glow & White & Blue,Shallow cover near inflow,7-11 feet
Crappie,Fall,Cool (60-65F),Stained,After Rain,Evening,River,Jig/minnow combo (glide-drag) & Inline spinner (roll-hop),Chartreuse & Pink & Glow & Orange,Brushy seams near bluff faces,4-7 feet
Crappie,Fall,Mild (66-70F),Murky,Sunny,Morning,River,Swimbait (pause-roll) & Hair jig (drag-lift),Chartreuse & Orange & Glow & White,Root-lined eddies near brush,5-9 feet
Crappie,Fall,Mild (66-70F),Murky,Sunny,Afternoon,River,Tube jig (lift-drag) & Jig/minnow combo (hover),Electric chicken & Glow & Chartreuse & Pink,Muddy backflows with timber,7-11 feet
Crappie,Fall,Mild (66-70F),Murky,Sunny,Evening,River,Inline spinner (steady) & Curl tail grub (hop),Firetiger & Chartreuse & Glow & Silver,Slow current near gravel flats,4-7 feet
Crappie,Fall,Mild (66-70F),Murky,Cloudy,Morning,River,Hair jig (pause-drop) & Swimbait (drag-roll),Orange & Glow & Chartreuse & White,Murky coves with laydowns,5-9 feet
Crappie,Fall,Mild (66-70F),Murky,Cloudy,Afternoon,River,Vertical jig (glide-hop) & Marabou jig (pulse),Chartreuse & White & Glow & Firetiger,Debris-strewn river bends,7-11 feet
Crappie,Fall,Mild (66-70F),Murky,Cloudy,Evening,River,Grub jig (pause-drag) & Tube jig (lift-hop),Pink & Chartreuse & Glow & White,Stained shallows near stumps,4-7 feet
Crappie,Fall,Mild (66-70F),Murky,Windy,Morning,River,Swimbait (roll-glide) & Hair jig (hover-drop),Glow & Chartreuse & Blue & White,Wind-pushed flats with wood,5-9 feet
Crappie,Fall,Mild (66-70F),Murky,Windy,Afternoon,River,Jig/minnow combo (glide) & Tube jig (drag-lift),Firetiger & Glow & White & Orange,Shallow cuts with current breaks,7-11 feet
Crappie,Fall,Mild (66-70F),Murky,Windy,Evening,River,Inline spinner (roll-hop) & Curl tail grub (pulse),Electric chicken & Chartreuse & Glow & Blue,Sloped brushy pockets,4-7 feet
Crappie,Fall,Mild (66-70F),Murky,Rainy,Morning,River,Hair jig (glide-hop) & Swimbait (hover-lift),Chartreuse & Glow & Orange & Silver,Brush zones near inflow mouths,5-9 feet
Crappie,Fall,Mild (66-70F),Murky,Rainy,Afternoon,River,Tube jig (pause-roll) & Marabou jig (drag-lift),White & Glow & Chartreuse & Firetiger,Flooded root beds,7-11 feet
Crappie,Fall,Mild (66-70F),Murky,Rainy,Evening,River,Grub jig (steady) & Jig/minnow combo (pause-drop),Glow & Chartreuse & Blue & Pink,Flat shallows near submerged logs,4-7 feet
Crappie,Fall,Mild (66-70F),Murky,After Rain,Morning,River,Swimbait (pause-glide) & Hair jig (tap-roll),Orange & Glow & White & Chartreuse,Muddy brushy confluences,5-9 feet
Crappie,Fall,Mild (66-70F),Murky,After Rain,Afternoon,River,Tube jig (lift-drag) & Curl tail grub (hover),Firetiger & Glow & Pink & White,Eroded banks with timber cover,7-11 feet
Crappie,Fall,Mild (66-70F),Murky,After Rain,Evening,River,Jig/minnow combo (glide-hop) & Inline spinner (steady),Electric chicken & Chartreuse & Glow & Silver,Low visibility bluff edges,4-7 feet
Crappie,Fall,Cool (60-65F),Murky,Sunny,Morning,River,Swimbait (roll-hop) & Hair jig (pause-drag),Chartreuse & Glow & Orange & White,Dark cover near rock transitions,5-9 feet
Crappie,Fall,Cool (60-65F),Murky,Sunny,Afternoon,River,Tube jig (drag-lift) & Jig/minnow combo (hover),Firetiger & Glow & White & Chartreuse,Wood-stacked river drops,7-11 feet
Crappie,Fall,Cool (60-65F),Murky,Sunny,Evening,River,Inline spinner (steady-roll) & Curl tail grub (tap-hop),Glow & Chartreuse & Pink & Blue,Silty cuts near structure,4-7 feet
Crappie,Fall,Cool (60-65F),Murky,Cloudy,Morning,River,Hair jig (pause-glide) & Swimbait (drag-hop),Electric chicken & Glow & Orange & White,Murky drop-offs with cover,5-9 feet
Crappie,Fall,Cool (60-65F),Murky,Cloudy,Afternoon,River,Vertical jig (hover-drag) & Marabou jig (pulse-drop),White & Glow & Chartreuse & Pink,Slack pockets with debris,7-11 feet
Crappie,Fall,Cool (60-65F),Murky,Cloudy,Evening,River,Grub jig (lift-glide) & Tube jig (roll-hop),Firetiger & Glow & Blue & Chartreuse,Timber-covered shallow runs,4-7 feet
Crappie,Fall,Cool (60-65F),Murky,Windy,Morning,River,Swimbait (glide-roll) & Hair jig (pause-lift),Chartreuse & Glow & White & Silver,Windy seams with root balls,5-9 feet
Crappie,Fall,Cool (60-65F),Murky,Windy,Afternoon,River,Jig/minnow combo (drag-glide) & Tube jig (tap-hop),Electric chicken & Glow & Blue & Chartreuse,Downstream flats with cover,7-11 feet
Crappie,Fall,Cool (60-65F),Murky,Windy,Evening,River,Inline spinner (roll-pause) & Curl tail grub (glide),Glow & Chartreuse & Pink & Firetiger,Brush edges with side current,4-7 feet
Crappie,Fall,Cool (60-65F),Murky,Rainy,Morning,River,Hair jig (hover-lift) & Swimbait (tap-drag),Chartreuse & Glow & Orange & Blue,Flooded inlets with low flow,5-9 feet
Crappie,Fall,Cool (60-65F),Murky,Rainy,Afternoon,River,Tube jig (drag-pause) & Marabou jig (glide),Firetiger & Glow & White & Silver,Silty inflow junctions,7-11 feet
Crappie,Fall,Cool (60-65F),Murky,Rainy,Evening,River,Grub jig (hop-roll) & Jig/minnow combo (pause),Chartreuse & Glow & Pink & Blue,Stained banks with root cover,4-7 feet
Crappie,Fall,Cool (60-65F),Murky,After Rain,Morning,River,Swimbait (roll-glide) & Hair jig (pause-hop),Glow & Orange & Chartreuse & White,Silty channel bends,5-9 feet
Crappie,Fall,Cool (60-65F),Murky,After Rain,Afternoon,River,Tiny tube jig (drag-lift) & Curl tail grub (glide),Firetiger & Glow & Silver & Pink,Brush ledges near feeder flows,7-11 feet
Crappie,Fall,Cool (60-65F),Murky,After Rain,Evening,River,Jig/minnow combo (hover-drop) & Inline spinner (steady),Electric chicken & Glow & Chartreuse & Blue,Muddy flat ends with cover,4-7 feet
Crappie,Winter,Cold (50-55F),Clear,Sunny,Morning,Lake,Vertical jig (slow lift-drop) & Hair jig (deadstick),Shad & Blue & Chartreuse & White,Main lake channel edges,15-20 feet
Crappie,Winter,Cold (50-55F),Clear,Sunny,Afternoon,Lake,Tube jig (pause-lift) & Jig/minnow combo (hover),Pearl & Blue ice & Silver & White,Standing timber near ledges,18-22 feet
Crappie,Winter,Cold (50-55F),Clear,Sunny,Evening,Lake,Small swimbait (slow roll) & Minnow under float (still),White & Pink & Chartreuse & Monkey milk,Gravel shelves near brush,12-16 feet
Crappie,Winter,Cold (50-55F),Clear,Cloudy,Morning,Lake,Hair jig (deadstick) & Swimbait (pause-drag),Natural & White & Chartreuse & Glow,Deep brush piles & drop-offs,15-20 feet
Crappie,Winter,Cold (50-55F),Clear,Cloudy,Afternoon,Lake,Vertical jig (tap-glide) & Marabou jig (hover),Blue ice & Chartreuse & White & Silver,Stump flats near creek bends,17-21 feet
Crappie,Winter,Cold (50-55F),Clear,Cloudy,Evening,Lake,Grub jig (slow fall) & Tube jig (lift-hold),Monkey milk & White & Chartreuse & Glow,Transition shelves with wood,12-16 feet
Crappie,Winter,Cold (50-55F),Clear,Windy,Morning,Lake,Jig/minnow combo (hover-drop) & Hair jig (glide-pause),Chartreuse & Glow & Shad & White,Windswept ledges with timber,15-20 feet
Crappie,Winter,Cold (50-55F),Clear,Windy,Afternoon,Lake,Tube jig (pause-twitch) & Curl tail grub (lift-drag),Firetiger & Pearl & Chartreuse & Blue,Wind-facing brushy drop-ins,18-22 feet
Crappie,Winter,Cold (50-55F),Clear,Windy,Evening,Lake,Inline spinner (steady) & Hair jig (lift-hold),Chartreuse & White & Pink & Glow,Timber flats near break lines,12-16 feet
Crappie,Winter,Cold (50-55F),Clear,Rainy,Morning,Lake,Swimbait (drag-pause) & Vertical jig (hover),Shad & Silver & Chartreuse & Blue,Muddy drops near main channel,15-20 feet
Crappie,Winter,Cold (50-55F),Clear,Rainy,Afternoon,Lake,Jig/minnow combo (hover-pause) & Tube jig (slow roll),Pearl & Monkey milk & Chartreuse & White,Brush-lined creek channels,18-22 feet
Crappie,Winter,Cold (50-55F),Clear,Rainy,Evening,Lake,Hair jig (still) & Grub jig (drag-twitch),White & Glow & Pink & Chartreuse,Flat slopes with timber,12-16 feet
Crappie,Winter,Cold (50-55F),Clear,After Rain,Morning,Lake,Vertical jig (pause-drop) & Swimbait (glide),Electric chicken & Chartreuse & Silver & White,Brush piles in silted points,15-20 feet
Crappie,Winter,Cold (50-55F),Clear,After Rain,Afternoon,Lake,Tube jig (pause-lift) & Marabou jig (still),Firetiger & White & Glow & Blue,Gravel humps with cover,18-22 feet
Crappie,Winter,Cold (50-55F),Clear,After Rain,Evening,Lake,Jig/minnow combo (hover) & Hair jig (glide-drop),Shad & Chartreuse & Pink & White,Timber shelf near channel swings,12-16 feet
Crappie,Winter,Very Cold (38-49F),Clear,Sunny,Morning,Lake,Vertical jig (deadstick) & Hair jig (hover-hold),Shad & White & Blue & Chartreuse,Deepest basin edge with timber,17-23 feet
Crappie,Winter,Very Cold (38-49F),Clear,Sunny,Afternoon,Lake,Tube jig (hover) & Jig/minnow combo (pause-drop),Pearl & Chartreuse & Glow & Blue,Steep channel ledges,19-25 feet
Crappie,Winter,Very Cold (38-49F),Clear,Sunny,Evening,Lake,Swimbait (slow drag) & Hair jig (still),White & Pink & Chartreuse & Monkey milk,Rocky shelves near drop-in,13-17 feet
Crappie,Winter,Very Cold (38-49F),Clear,Cloudy,Morning,Lake,Hair jig (deadstick) & Swimbait (pause),Glow & Chartreuse & Silver & Blue,Main creek junctions with cover,17-23 feet
Crappie,Winter,Very Cold (38-49F),Clear,Cloudy,Afternoon,Lake,Vertical jig (tap-drop) & Marabou jig (still),White & Blue & Glow & Chartreuse,Deep brush pockets,19-25 feet
Crappie,Winter,Very Cold (38-49F),Clear,Cloudy,Evening,Lake,Grub jig (slow fall) & Tube jig (pause-glide),Pink & White & Chartreuse & Glow,Tapered flats near brush piles,13-17 feet
Crappie,Winter,Very Cold (38-49F),Clear,Windy,Morning,Lake,Swimbait (hover-drag) & Hair jig (lift-pause),Shad & Glow & Chartreuse & Orange,Wind-banked creek ends,17-23 feet
Crappie,Winter,Very Cold (38-49F),Clear,Windy,Afternoon,Lake,Jig/minnow combo (deadstick) & Tube jig (pause),Blue ice & Chartreuse & White & Silver,Suspended fish over deeper cover,19-25 feet
Crappie,Winter,Very Cold (38-49F),Clear,Windy,Evening,Lake,Inline spinner (very slow roll) & Hair jig (glide-pause),Firetiger & White & Glow & Chartreuse,Gravel ledges near timber,13-17 feet
Crappie,Winter,Very Cold (38-49F),Clear,Rainy,Morning,Lake,Hair jig (pause) & Swimbait (lift-hold),Electric chicken & Glow & White & Pink,Submerged timber in muddy water,17-23 feet
Crappie,Winter,Very Cold (38-49F),Clear,Rainy,Afternoon,Lake,Tube jig (still) & Jig/minnow combo (pause-drag),Shad & Chartreuse & Blue & Glow,Steep creek channel banks,19-25 feet
Crappie,Winter,Very Cold (38-49F),Clear,Rainy,Evening,Lake,Grub jig (lift-glide) & Hair jig (pause-drop),White & Pink & Chartreuse & Blue,Tapered bluff ends,13-17 feet
Crappie,Winter,Very Cold (38-49F),Clear,After Rain,Morning,Lake,Vertical jig (pause-lift) & Tube jig (drag),Firetiger & Chartreuse & Silver & Glow,Basin channel junctions,17-23 feet
Crappie,Winter,Very Cold (38-49F),Clear,After Rain,Afternoon,Lake,Jig/minnow combo (hover-hold) & Swimbait (still),Electric chicken & White & Chartreuse & Blue,Muddy creek mouth transitions,19-25 feet
Crappie,Winter,Very Cold (38-49F),Clear,After Rain,Evening,Lake,Hair jig (tap-pause) & Marabou jig (glide),Pearl & Chartreuse & Glow & Pink,Flat humps with deep brush,13-17 feet
Crappie,Winter,Cold (50-55F),Stained,Sunny,Morning,Lake,Vertical jig (slow lift-drop) & Hair jig (deadstick),Chartreuse & Glow & Orange & White,Stump flats near creek bends,14-18 feet
Crappie,Winter,Cold (50-55F),Stained,Sunny,Afternoon,Lake,Tube jig (pause-lift) & Jig/minnow combo (hover),Firetiger & Pearl & White & Blue,Timber-lined shelves,16-20 feet
Crappie,Winter,Cold (50-55F),Stained,Sunny,Evening,Lake,Small swimbait (slow roll) & Minnow under float (still),Chartreuse & Pink & White & Glow,Muddy points near drop-offs,11-14 feet
Crappie,Winter,Cold (50-55F),Stained,Cloudy,Morning,Lake,Hair jig (deadstick) & Swimbait (pause-drag),Orange & White & Glow & Blue,Shallow creek ledges,14-18 feet
Crappie,Winter,Cold (50-55F),Stained,Cloudy,Afternoon,Lake,Vertical jig (tap-glide) & Marabou jig (hover),Electric chicken & Glow & Chartreuse & White,Silty drop-offs with cover,16-20 feet
Crappie,Winter,Cold (50-55F),Stained,Cloudy,Evening,Lake,Grub jig (slow fall) & Tube jig (lift-hold),Pink & Chartreuse & Glow & Silver,Murky flats near timber,11-14 feet
Crappie,Winter,Cold (50-55F),Stained,Windy,Morning,Lake,Jig/minnow combo (hover-drop) & Hair jig (glide-pause),Chartreuse & White & Glow & Blue,Windblown creek ends,14-18 feet
Crappie,Winter,Cold (50-55F),Stained,Windy,Afternoon,Lake,Tube jig (pause-twitch) & Curl tail grub (lift-drag),Firetiger & Chartreuse & Blue & Glow,Brushy ledge transitions,16-20 feet
Crappie,Winter,Cold (50-55F),Stained,Windy,Evening,Lake,Inline spinner (steady) & Hair jig (lift-hold),Chartreuse & White & Glow & Pink,Timber edges with muddy slopes,11-14 feet
Crappie,Winter,Cold (50-55F),Stained,Rainy,Morning,Lake,Swimbait (drag-pause) & Vertical jig (hover),Shad & Chartreuse & Glow & Orange,Murky channel pockets,14-18 feet
Crappie,Winter,Cold (50-55F),Stained,Rainy,Afternoon,Lake,Jig/minnow combo (hover-pause) & Tube jig (slow roll),Pearl & Blue & Glow & White,Muddy shelved creek turns,16-20 feet
Crappie,Winter,Cold (50-55F),Stained,Rainy,Evening,Lake,Hair jig (still) & Grub jig (drag-twitch),White & Pink & Chartreuse & Glow,Stained shelf drop-ins,11-14 feet
Crappie,Winter,Cold (50-55F),Stained,After Rain,Morning,Lake,Vertical jig (pause-drop) & Swimbait (glide),Electric chicken & Chartreuse & White & Blue,Inflow zone brush piles,14-18 feet
Crappie,Winter,Cold (50-55F),Stained,After Rain,Afternoon,Lake,Tube jig (pause-lift) & Marabou jig (still),Firetiger & Glow & Pink & Silver,Deep basin edges with cover,16-20 feet
Crappie,Winter,Cold (50-55F),Stained,After Rain,Evening,Lake,Jig/minnow combo (hover) & Hair jig (glide-drop),Chartreuse & Orange & White & Blue,Shallow brushy breaks,11-14 feet
Crappie,Winter,Very Cold (38-49F),Stained,Sunny,Morning,Lake,Vertical jig (deadstick) & Hair jig (hover-hold),Chartreuse & Glow & Silver & Blue,Basin flats near creek mouths,17-22 feet
Crappie,Winter,Very Cold (38-49F),Stained,Sunny,Afternoon,Lake,Tube jig (hover) & Jig/minnow combo (pause-drop),Firetiger & Chartreuse & White & Glow,Shelved banks with logs,19-24 feet
Crappie,Winter,Very Cold (38-49F),Stained,Sunny,Evening,Lake,Swimbait (slow drag) & Hair jig (still),White & Pink & Glow & Blue,Murky stumps near gravel humps,13-16 feet
Crappie,Winter,Very Cold (38-49F),Stained,Cloudy,Morning,Lake,Hair jig (deadstick) & Swimbait (pause),Electric chicken & Glow & Chartreuse & Orange,Flooded creek turns,17-22 feet
Crappie,Winter,Very Cold (38-49F),Stained,Cloudy,Afternoon,Lake,Vertical jig (tap-drop) & Marabou jig (still),Chartreuse & White & Glow & Pink,Brushy midlake drops,19-24 feet
Crappie,Winter,Very Cold (38-49F),Stained,Cloudy,Evening,Lake,Grub jig (slow fall) & Tube jig (pause-glide),Pink & Glow & Chartreuse & White,Rocky slope ends with timber,13-16 feet
Crappie,Winter,Very Cold (38-49F),Stained,Windy,Morning,Lake,Swimbait (hover-drag) & Hair jig (lift-pause),White & Glow & Orange & Chartreuse,Windblown flats with cover,17-22 feet
Crappie,Winter,Very Cold (38-49F),Stained,Windy,Afternoon,Lake,Jig/minnow combo (deadstick) & Tube jig (pause),Pearl & Chartreuse & Glow & Silver,Stained basin edges with wood,19-24 feet
Crappie,Winter,Very Cold (38-49F),Stained,Windy,Evening,Lake,Inline spinner (very slow roll) & Hair jig (glide-pause),Firetiger & White & Glow & Chartreuse,Muddy bluff ends,13-16 feet
Crappie,Winter,Very Cold (38-49F),Stained,Rainy,Morning,Lake,Hair jig (pause) & Swimbait (lift-hold),Glow & White & Chartreuse & Pink,Murky structure corners,17-22 feet
Crappie,Winter,Very Cold (38-49F),Stained,Rainy,Afternoon,Lake,Tube jig (still) & Jig/minnow combo (pause-drag),Electric chicken & White & Glow & Blue,Stained banks with logs,19-24 feet
Crappie,Winter,Very Cold (38-49F),Stained,Rainy,Evening,Lake,Grub jig (lift-glide) & Hair jig (pause-drop),Chartreuse & Pink & Glow & White,Brushy shorelines with current,13-16 feet
Crappie,Winter,Very Cold (38-49F),Stained,After Rain,Morning,Lake,Vertical jig (pause-lift) & Tube jig (drag),Shad & White & Glow & Orange,Runoff flats with timber,17-22 feet
Crappie,Winter,Very Cold (38-49F),Stained,After Rain,Afternoon,Lake,Jig/minnow combo (hover-hold) & Swimbait (still),Firetiger & Glow & Chartreuse & Blue,Creek transitions with wood,19-24 feet
Crappie,Winter,Very Cold (38-49F),Stained,After Rain,Evening,Lake,Hair jig (tap-pause) & Marabou jig (glide),Pearl & Chartreuse & Glow & Pink,Soft silt shelves with logs,13-16 feet
Crappie,Winter,Cold (50-55F),Murky,Sunny,Morning,Lake,Vertical jig (slow lift-drop) & Hair jig (deadstick),Chartreuse & Orange & Glow & White,Flooded timber edges,14-18 feet
Crappie,Winter,Cold (50-55F),Murky,Sunny,Afternoon,Lake,Tube jig (pause-lift) & Jig/minnow combo (hover),Electric chicken & Pearl & Glow & Chartreuse,Muddy channel shelves,16-20 feet
Crappie,Winter,Cold (50-55F),Murky,Sunny,Evening,Lake,Small swimbait (slow roll) & Minnow under float (still),Pink & White & Chartreuse & Glow,Weedline drop-ins near brush,11-14 feet
Crappie,Winter,Cold (50-55F),Murky,Cloudy,Morning,Lake,Hair jig (deadstick) & Swimbait (pause-drag),Orange & White & Glow & Blue,Sheltered creek arms,14-18 feet
Crappie,Winter,Cold (50-55F),Murky,Cloudy,Afternoon,Lake,Vertical jig (tap-glide) & Marabou jig (hover),Firetiger & Glow & Chartreuse & White,Brush piles at inflow turns,16-20 feet
Crappie,Winter,Cold (50-55F),Murky,Cloudy,Evening,Lake,Grub jig (slow fall) & Tube jig (lift-hold),Pink & Glow & White & Chartreuse,Murky coves near timber,11-14 feet
Crappie,Winter,Cold (50-55F),Murky,Windy,Morning,Lake,Jig/minnow combo (hover-drop) & Hair jig (glide-pause),White & Glow & Orange & Chartreuse,Wind-pushed ledges,14-18 feet
Crappie,Winter,Cold (50-55F),Murky,Windy,Afternoon,Lake,Tube jig (pause-twitch) & Curl tail grub (lift-drag),Chartreuse & Firetiger & Glow & Blue,Windswept brush zones,16-20 feet
Crappie,Winter,Cold (50-55F),Murky,Windy,Evening,Lake,Inline spinner (steady) & Hair jig (lift-hold),Glow & Pink & White & Chartreuse,Gravel slopes with cover,11-14 feet
Crappie,Winter,Cold (50-55F),Murky,Rainy,Morning,Lake,Swimbait (drag-pause) & Vertical jig (hover),Shad & Chartreuse & Glow & Orange,Brushy ditch edges,14-18 feet
Crappie,Winter,Cold (50-55F),Murky,Rainy,Afternoon,Lake,Jig/minnow combo (hover-pause) & Tube jig (slow roll),White & Blue & Glow & Chartreuse,Channel drop-off with logs,16-20 feet
Crappie,Winter,Cold (50-55F),Murky,Rainy,Evening,Lake,Hair jig (still) & Grub jig (drag-twitch),Pink & Chartreuse & Glow & Silver,Muddy slope ends,11-14 feet
Crappie,Winter,Cold (50-55F),Murky,After Rain,Morning,Lake,Vertical jig (pause-drop) & Swimbait (glide),Electric chicken & Glow & Chartreuse & White,Stained inflow zones,14-18 feet
Crappie,Winter,Cold (50-55F),Murky,After Rain,Afternoon,Lake,Tube jig (pause-lift) & Marabou jig (still),Firetiger & Pink & Glow & Blue,Flat banks with deep cover,16-20 feet
Crappie,Winter,Cold (50-55F),Murky,After Rain,Evening,Lake,Jig/minnow combo (hover) & Hair jig (glide-drop),Chartreuse & Orange & White & Glow,Flooded brush along edge,11-14 feet
Crappie,Winter,Very Cold (38-49F),Murky,Sunny,Morning,Lake,Vertical jig (deadstick) & Hair jig (hover-hold),Glow & Silver & Chartreuse & Orange,Deep basin shelf with timber,17-22 feet
Crappie,Winter,Very Cold (38-49F),Murky,Sunny,Afternoon,Lake,Tube jig (hover) & Jig/minnow combo (pause-drop),Electric chicken & White & Glow & Chartreuse,Murky breaklines near timber,19-24 feet
Crappie,Winter,Very Cold (38-49F),Murky,Sunny,Evening,Lake,Swimbait (slow drag) & Hair jig (still),Pink & Glow & Chartreuse & Blue,Silt flats near channel edge,13-16 feet
Crappie,Winter,Very Cold (38-49F),Murky,Cloudy,Morning,Lake,Hair jig (deadstick) & Swimbait (pause),Firetiger & White & Glow & Chartreuse,Stained creek mouth humps,17-22 feet
Crappie,Winter,Very Cold (38-49F),Murky,Cloudy,Afternoon,Lake,Vertical jig (tap-drop) & Marabou jig (still),Blue ice & Glow & White & Silver,Main channel silted drop-ins,19-24 feet
Crappie,Winter,Very Cold (38-49F),Murky,Cloudy,Evening,Lake,Grub jig (slow fall) & Tube jig (pause-glide),Chartreuse & Pink & Glow & White,Flooded trees near ledge,13-16 feet
Crappie,Winter,Very Cold (38-49F),Murky,Windy,Morning,Lake,Swimbait (hover-drag) & Hair jig (lift-pause),White & Glow & Blue & Orange,Wind-swept cover zones,17-22 feet
Crappie,Winter,Very Cold (38-49F),Murky,Windy,Afternoon,Lake,Jig/minnow combo (deadstick) & Tube jig (pause),Glow & Firetiger & White & Chartreuse,Turbid creek ledges,19-24 feet
Crappie,Winter,Very Cold (38-49F),Murky,Windy,Evening,Lake,Inline spinner (very slow roll) & Hair jig (glide-pause),Pink & Glow & Chartreuse & White,Weedy shelf near point,13-16 feet
Crappie,Winter,Very Cold (38-49F),Murky,Rainy,Morning,Lake,Hair jig (pause) & Swimbait (lift-hold),Electric chicken & White & Glow & Blue,Muddy inflow flats,17-22 feet
Crappie,Winter,Very Cold (38-49F),Murky,Rainy,Afternoon,Lake,Tube jig (still) & Jig/minnow combo (pause-drag),Chartreuse & Silver & Glow & White,Creek beds with debris,19-24 feet
Crappie,Winter,Very Cold (38-49F),Murky,Rainy,Evening,Lake,Grub jig (lift-glide) & Hair jig (pause-drop),Orange & Glow & Pink & White,Brushy bank corners,13-16 feet
Crappie,Winter,Very Cold (38-49F),Murky,After Rain,Morning,Lake,Vertical jig (pause-lift) & Tube jig (drag),Firetiger & Chartreuse & Glow & Silver,Flooded slope breaks,17-22 feet
Crappie,Winter,Very Cold (38-49F),Murky,After Rain,Afternoon,Lake,Jig/minnow combo (hover-hold) & Swimbait (still),Glow & Blue & White & Chartreuse,Murky coves near channel edge,19-24 feet
Crappie,Winter,Very Cold (38-49F),Murky,After Rain,Evening,Lake,Hair jig (tap-pause) & Marabou jig (glide),White & Pink & Glow & Chartreuse,Drainage channel timber ends,13-16 feet
Crappie,Winter,Cold (50-55F),Clear,Sunny,Morning,Pond,Vertical jig (slow lift-drop) & Hair jig (deadstick),Shad & White & Chartreuse & Blue,Mid-depth brush piles,8-11 feet
Crappie,Winter,Cold (50-55F),Clear,Sunny,Afternoon,Pond,Tube jig (pause-lift) & Jig/minnow combo (hover),Pearl & Blue ice & Silver & Chartreuse,Timber pockets near drop-offs,9-12 feet
Crappie,Winter,Cold (50-55F),Clear,Sunny,Evening,Pond,Swimbait (slow roll) & Minnow under float (still),White & Pink & Glow & Monkey milk,Flat edges with submerged cover,6-9 feet
Crappie,Winter,Cold (50-55F),Clear,Cloudy,Morning,Pond,Hair jig (deadstick) & Swimbait (pause-drag),Natural & White & Chartreuse & Glow,Stump lines in deeper corners,8-11 feet
Crappie,Winter,Cold (50-55F),Clear,Cloudy,Afternoon,Pond,Vertical jig (tap-glide) & Marabou jig (hover),Blue ice & Chartreuse & White & Silver,Timber drop zones near channels,9-12 feet
Crappie,Winter,Cold (50-55F),Clear,Cloudy,Evening,Pond,Grub jig (slow fall) & Tube jig (lift-hold),Monkey milk & Glow & Pink & Chartreuse,Gently sloped gravel flats,6-9 feet
Crappie,Winter,Cold (50-55F),Clear,Windy,Morning,Pond,Jig/minnow combo (hover-drop) & Hair jig (glide-pause),Shad & Glow & Chartreuse & White,Windblown edges near wood cover,8-11 feet
Crappie,Winter,Cold (50-55F),Clear,Windy,Afternoon,Pond,Tube jig (pause-twitch) & Curl tail grub (lift-drag),Firetiger & Pearl & White & Blue,Stump flats with slight current,9-12 feet
Crappie,Winter,Cold (50-55F),Clear,Windy,Evening,Pond,Inline spinner (steady) & Hair jig (lift-hold),Chartreuse & White & Glow & Pink,Weed edges near timber breaks,6-9 feet
